pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
675.513151,282.907002,0,0,616.933456,159.230853,0,0
674.839821,301.81291,0,0,616.933456,168.683807,0,0
675.513151,333.322757,0,0,618.280116,181.287746,0,0
678.20647,359.318381,0,0,618.953446,193.891685,0,0
680.89979,388.464989,0,0,616.933456,218.311816,0,0
682.246449,412.88512,0,0,616.933456,230.915755,0,0
681.573119,431.791028,0,0,624.340084,245.095186,0,0
683.593109,459.362144,0,0,629.726723,252.184902,0,0
678.8798,480.631291,0,0,633.766702,259.274617,0,0
0,0,0,0,634.440032,263.213348,0,0
0,0,0,0,645.213309,271.878556,0,0
0,0,0,0,660.699895,285.270241,0,0
0,0,0,0,672.819832,299.449672,0,0
0,0,0,0,685.613098,316.780088,0,0
0,0,0,0,691.673067,338.049234,0,0
0,0,0,0,695.713046,356.955142,0,0
0,0,0,0,702.446344,374.285558,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,635.113361,352.228665
0,0,0,0,0,0,643.866649,335.685996
0,0,0,0,0,0,649.926618,327.020788
0,0,0,0,0,0,654.639926,320.718818
0,0,0,0,0,0,668.779853,310.478118
0,0,639.15334,377.436543,0,0,675.513151,304.963895
0,0,645.213309,363.257112,0,0,686.959758,295.510941
0,0,647.906628,349.077681,0,0,690.999737,288.421225
0,0,659.353235,337.261488,0,0,693.019726,277.392779
0,0,658.679905,320.718818,0,0,690.326407,272.666302
0,0,658.679905,312.841357,0,0,684.939769,274.241794
0,0,664.739874,316.780088,0,0,686.959758,275.817287
0,0,671.473172,316.780088,0,0,693.019726,280.543764
0,0,679.55313,319.143326,0,0,699.753025,275.817287
0,0,681.573119,322.294311,0,0,706.486323,271.878556
0,0,678.20647,315.204595,0,0,711.199632,251.397155
0,0,679.55313,305.751641,0,0,711.872962,240.368709
0,0,680.89979,295.510941,0,0,715.239611,216.736324
0,0,679.55313,282.119256,0,0,715.912941,186.801969
0,0,673.493161,277.392779,0,0,712.546291,171.834792
0,0,667.433193,288.421225,0,0,706.486323,160.806346
0,0,660.026565,301.025164,0,0,697.059705,160.806346
0,0,658.006575,322.294311,0,0,695.713046,175.773523
0,0,0,0,0,0,689.653077,195.467177
0,0,0,0,0,0,687.633088,208.858862
0,0,0,0,0,0,686.959758,226.977024
0,0,0,0,0,0,683.593109,232.491247
0,0,0,0,0,0,678.8798,238.793217
0,0,0,0,0,0,673.493161,241.156455
0,0,0,0,0,0,667.433193,239.580963
0,0,0,0,0,0,657.333246,227.76477
0,0,0,0,0,0,651.273277,241.944201
0,0,0,0,0,0,645.213309,252.184902
0,0,0,0,0,0,640.5,272.666302
0,0,0,0,0,0,635.786691,306.539387
0,0,0,0,0,0,626.360074,327.020788
0,0,0,0,0,0,620.973435,353.016411
0,0,0,0,0,0,614.240137,382.16302
0,0,0,0,0,0,616.260126,402.64442
0,0,0,0,670.126512,398.705689,0,0
0,0,0,0,668.106523,386.889497,0,0
0,0,0,0,664.739874,377.436543,0,0
0,0,0,0,659.353235,352.228665,0,0
712.546291,399.493435,0,0,653.293267,334.898249,0,0
712.546291,375.86105,0,0,647.233298,319.143326,0,0
707.832983,352.228665,0,0,644.539979,295.510941,0,0
702.446344,334.110503,0,0,641.84666,276.605033,0,0
702.446344,317.567834,0,0,639.15334,264.78884,0,0
699.079695,302.600656,0,0,639.15334,262.425602,0,0
694.366386,294.723195,0,0,637.806681,257.699125,0,0
687.633088,289.996718,0,0,637.806681,256.123632,0,0
683.593109,280.543764,0,0,633.766702,244.30744,0,0
